c_personid,c_index_year,c_index_year_type_code,c_index_year_source_id,c_female,c_index_addr_id,c_index_addr_type_code,c_ethnicity_code,c_household_status_code,c_birthyear,c_death_age,c_fl_earliest_year,c_fl_latest_year,c_surname_chn,c_dy,c_choronym_code,c_self_bio
3350,1008.0,27.0,705.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,向,15.0,8.0,0.0
3351,1023.0,1.0,,0.0,100658.0,1.0,0.0,0.0,1023.0,54.0,,,向,15.0,8.0,1.0
3352,1100.0,1.0,,0.0,12880.0,1.0,0.0,0.0,1100.0,58.0,,,向,15.0,0.0,1.0
3353,978.0,11.0,705.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,向,15.0,8.0,1.0
3354,978.0,11.0,705.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,向,15.0,8.0,1.0
3355,1122.0,1.0,,0.0,100548.0,1.0,0.0,0.0,1122.0,60.0,,,向,15.0,8.0,1.0
3356,1046.0,1.0,,0.0,100658.0,1.0,0.0,0.0,1046.0,22.0,,,向,15.0,8.0,1.0
3357,1108.0,1.0,,0.0,100548.0,1.0,0.0,0.0,1108.0,64.0,,,向,15.0,8.0,1.0
3358,,,,0.0,100011.0,1.0,0.0,0.0,0.0,0.0,,,向,15.0,8.0,1.0
3359,1079.0,1.0,,0.0,100658.0,1.0,0.0,0.0,1079.0,50.0,,,向,15.0,8.0,1.0
3360,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,向,15.0,8.0,0.0
3361,918.0,13.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,向,15.0,8.0,0.0
3362,1010.0,23.0,,0.0,100211.0,1.0,0.0,0.0,0.0,0.0,,,蕭,15.0,71.0,0.0
3363,912.0,14.0,,0.0,15932.0,1.0,0.0,0.0,0.0,0.0,,,蕭,10.0,71.0,0.0
3364,1059.0,1.0,,0.0,100080.0,1.0,0.0,0.0,1059.0,56.0,,,蕭,15.0,71.0,1.0
3365,297.0,20.0,,0.0,14809.0,1.0,0.0,0.0,0.0,0.0,,,謝,4.0,2.0,0.0
3366,929.0,14.0,,0.0,15758.0,1.0,0.0,0.0,0.0,0.0,,,謝,11.0,2.0,0.0
3367,,28.0,18523.0,0.0,15770.0,1.0,0.0,0.0,0.0,0.0,,,謝,11.0,2.0,0.0
3368,1016.0,5.0,,0.0,13601.0,1.0,0.0,0.0,0.0,0.0,,,鮮于,15.0,0.0,1.0
3369,999.0,1.0,,0.0,100599.0,1.0,0.0,0.0,999.0,68.0,,,辛,15.0,15.0,1.0
3370,,,,0.0,,,0.0,0.0,0.0,0.0,,,邢,6.0,51.0,0.0
3371,1098.0,28.0,7106.0,0.0,12762.0,1.0,0.0,0.0,0.0,0.0,,,邢,15.0,0.0,1.0
3372,1140.0,1.0,,0.0,12762.0,1.0,0.0,0.0,1140.0,37.0,,,邢,15.0,0.0,0.0
3374,1028.0,1.0,,0.0,100597.0,1.0,0.0,0.0,1028.0,39.0,,,胥,15.0,0.0,1.0
3376,910.0,23.0,,0.0,,,0.0,0.0,0.0,0.0,,,徐,7.0,64.0,0.0
3378,1091.0,1.0,,0.0,12887.0,1.0,0.0,0.0,1091.0,63.0,,,徐,15.0,0.0,1.0
3379,,,,0.0,,,0.0,0.0,0.0,0.0,,,徐,15.0,0.0,0.0
3380,1031.0,14.0,,0.0,12624.0,1.0,0.0,0.0,0.0,0.0,,,徐,6.0,0.0,0.0
3381,997.0,12.0,764.0,0.0,100677.0,1.0,0.0,0.0,,80.0,,,徐,15.0,0.0,1.0
3382,1067.0,12.0,745.0,0.0,12715.0,1.0,0.0,0.0,0.0,0.0,,,徐,15.0,0.0,1.0
3383,913.0,13.0,,0.0,12688.0,1.0,0.0,0.0,0.0,0.0,,,許,7.0,0.0,1.0
3384,,,,0.0,15834.0,1.0,0.0,0.0,0.0,0.0,,,許,7.0,0.0,0.0
3385,,,,0.0,15942.0,1.0,0.0,0.0,0.0,0.0,,,許,7.0,0.0,0.0
3386,1136.0,5.0,,0.0,13446.0,1.0,0.0,0.0,0.0,0.0,,,續,15.0,0.0,1.0
3387,920.0,13.0,,0.0,13291.0,1.0,0.0,0.0,0.0,0.0,,,薛,15.0,98.0,0.0
3388,997.0,1.0,,0.0,13291.0,1.0,0.0,0.0,997.0,64.0,,,薛,15.0,98.0,1.0
3389,875.0,14.0,,0.0,14748.0,1.0,0.0,0.0,0.0,0.0,,,薛,7.0,0.0,0.0
3390,1082.0,5.0,,0.0,12782.0,1.0,0.0,0.0,0.0,0.0,,,薛,15.0,34.0,1.0
3391,1043.0,12.0,800.0,0.0,11903.0,1.0,0.0,0.0,0.0,0.0,,,薛,15.0,34.0,1.0
3392,938.0,14.0,,0.0,11928.0,1.0,0.0,0.0,0.0,0.0,,,薛,15.0,34.0,0.0
3394,1074.0,1.0,,0.0,13894.0,1.0,0.0,0.0,1074.0,65.0,,,胡,15.0,0.0,1.0
3395,1078.0,1.0,,0.0,12723.0,1.0,0.0,0.0,1078.0,65.0,,,胡,15.0,1.0,1.0
3396,1115.0,1.0,,0.0,12690.0,1.0,0.0,0.0,1115.0,64.0,,,胡,15.0,1.0,1.0
3397,1056.0,27.0,8064.0,0.0,12723.0,1.0,0.0,0.0,0.0,0.0,,,胡,15.0,1.0,0.0
3398,,,,0.0,12723.0,1.0,0.0,0.0,0.0,0.0,,,胡,15.0,1.0,0.0
3399,1145.0,11.0,3396.0,0.0,12723.0,1.0,0.0,0.0,0.0,0.0,,,胡,15.0,1.0,1.0
3400,1012.0,5.0,8064.0,0.0,12723.0,1.0,0.0,0.0,0.0,0.0,,,胡,15.0,1.0,0.0
3401,1049.0,5.0,,0.0,12723.0,1.0,0.0,0.0,0.0,0.0,1079.0,,胡,15.0,1.0,1.0
3402,1098.0,1.0,,0.0,13894.0,1.0,0.0,0.0,1098.0,59.0,,,胡,15.0,0.0,1.0
3403,1241.0,5.0,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,胡,15.0,1.0,0.0
3404,993.0,1.0,,0.0,12509.0,1.0,0.0,0.0,993.0,67.0,,,胡,15.0,1.0,1.0
3407,1073.0,5.0,,0.0,100677.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,0.0,0.0
3408,,,,0.0,100677.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,0.0,0.0
3409,821.0,29.0,,0.0,14930.0,1.0,0.0,0.0,,,,,黃,6.0,0.0,0.0
3410,1102.0,5.0,,0.0,100577.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,0.0,1.0
3411,1064.0,5.0,,0.0,100577.0,1.0,0.0,0.0,,62.0,,,黃,15.0,0.0,1.0
3412,1024.0,12.0,3415.0,0.0,11501.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,84.0,0.0
3413,973.0,14.0,,0.0,13892.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,0.0,0.0
3414,997.0,1.0,,0.0,12634.0,1.0,0.0,0.0,997.0,74.0,,,黃,15.0,84.0,1.0
3415,994.0,5.0,,0.0,11501.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,84.0,1.0
3416,,,3421.0,0.0,13892.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,84.0,1.0
3417,1151.0,1.0,,0.0,12917.0,1.0,0.0,0.0,1151.0,61.0,,,黃,15.0,32.0,1.0
3418,1027.0,5.0,,0.0,12917.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,32.0,1.0
3419,1003.0,14.0,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,0.0,1.0
3420,,,,0.0,100577.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,0.0,0.0
3421,1087.0,12.0,48614.0,0.0,13892.0,1.0,0.0,0.0,0.0,0.0,,,黃,15.0,84.0,0.0
3422,938.0,14.0,,0.0,15900.0,1.0,0.0,0.0,0.0,0.0,,,黃,10.0,32.0,0.0
3423,,,,0.0,,,0.0,0.0,0.0,0.0,,,皇甫,15.0,0.0,0.0
3424,,,,0.0,12876.0,1.0,0.0,0.0,0.0,0.0,,,洪,15.0,0.0,0.0
3425,,,,0.0,14498.0,1.0,0.0,0.0,0.0,0.0,,,任,7.0,13.0,0.0
3427,1053.0,1.0,,0.0,11206.0,1.0,0.0,0.0,1053.0,62.0,,,任,15.0,0.0,1.0
3428,1018.0,1.0,,0.0,100449.0,1.0,0.0,0.0,1018.0,47.0,,,任,15.0,13.0,1.0
3429,1058.0,23.0,,0.0,100449.0,1.0,0.0,0.0,0.0,0.0,,,任,15.0,13.0,0.0
3431,1048.0,11.0,3428.0,0.0,100449.0,1.0,0.0,0.0,0.0,0.0,,,任,15.0,13.0,0.0
3432,,,,0.0,11501.0,1.0,0.0,0.0,0.0,0.0,,1131.0,康,15.0,0.0,1.0
3433,973.0,12.0,890.0,0.0,12854.0,1.0,0.0,0.0,0.0,0.0,,,康,15.0,0.0,1.0
3434,,,,0.0,100409.0,1.0,0.0,0.0,,,,1085.0,康,15.0,0.0,1.0
3435,913.0,14.0,,0.0,,,0.0,0.0,0.0,0.0,,,康,14.0,0.0,0.0
3436,974.0,28.0,19360.0,0.0,11975.0,1.0,0.0,0.0,0.0,0.0,,,寇,15.0,0.0,1.0
3437,,,,0.0,15925.0,1.0,0.0,0.0,0.0,0.0,,,孔,6.0,14.0,0.0
3438,1033.0,5.0,,0.0,100217.0,1.0,0.0,0.0,,57.0,1063.0,1102.0,孔,15.0,14.0,1.0
3439,1037.0,1.0,,0.0,100217.0,1.0,0.0,0.0,1037.0,51.0,,,孔,15.0,14.0,1.0
3440,949.0,24.0,,0.0,100011.0,1.0,0.0,0.0,0.0,0.0,,,高,15.0,0.0,0.0
3441,935.0,1.0,,0.0,100658.0,1.0,0.0,0.0,935.0,72.0,,,高,15.0,42.0,1.0
3442,958.0,1.0,,0.0,100658.0,1.0,0.0,0.0,958.0,78.0,,,高,15.0,42.0,1.0
3443,920.0,29.0,,0.0,11927.0,1.0,0.0,0.0,,,,,高,15.0,42.0,1.0
3444,922.0,20.0,,0.0,11927.0,1.0,0.0,0.0,0.0,0.0,,,高,15.0,42.0,1.0
3445,970.0,14.0,17381.0,0.0,14748.0,1.0,0.0,0.0,,80.0,,,高,7.0,0.0,1.0
3446,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,高,15.0,42.0,0.0
3447,950.0,14.0,,0.0,11972.0,1.0,0.0,0.0,0.0,0.0,,,高,15.0,0.0,1.0
3448,1010.0,1.0,,0.0,100585.0,1.0,0.0,0.0,1010.0,48.0,,,高,15.0,0.0,1.0
3449,1062.0,1.0,,0.0,100658.0,1.0,0.0,0.0,1062.0,84.0,,,高,15.0,42.0,1.0
3450,988.0,11.0,3442.0,0.0,12449.0,1.0,0.0,0.0,,,,,高,15.0,42.0,1.0
3451,1141.0,1.0,,0.0,12449.0,1.0,0.0,0.0,1141.0,63.0,,,高,15.0,42.0,1.0
3452,1074.0,13.0,,0.0,100673.0,1.0,0.0,0.0,0.0,0.0,,,管,15.0,0.0,1.0
3453,1064.0,24.0,,0.0,,,0.0,0.0,0.0,0.0,,,龔,15.0,0.0,0.0
3454,1070.0,24.0,,0.0,,,0.0,0.0,0.0,0.0,,,龔,15.0,0.0,0.0
3455,986.0,23.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,郭,15.0,21.0,1.0
3456,1120.0,12.0,1167.0,0.0,100022.0,1.0,,,,,,,林,15.0,,
3457,979.0,29.0,,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,郭,15.0,58.0,1.0
3458,1022.0,1.0,,0.0,11206.0,1.0,0.0,0.0,1022.0,55.0,,,郭,15.0,20.0,1.0
3459,982.0,13.0,,0.0,100658.0,1.0,51.0,0.0,0.0,0.0,,1065.0,郭,15.0,21.0,1.0
3460,1138.0,12.0,3462.0,0.0,12715.0,1.0,0.0,0.0,0.0,0.0,,,葛,15.0,38.0,1.0
3461,992.0,1.0,,0.0,100394.0,1.0,0.0,0.0,992.0,81.0,,,葛,15.0,38.0,1.0
3462,1108.0,5.0,,0.0,12715.0,1.0,0.0,0.0,0.0,0.0,,,葛,15.0,38.0,1.0
3463,1133.0,5.0,,0.0,12715.0,1.0,0.0,0.0,,66.0,,,葛,15.0,38.0,1.0
3464,1118.0,29.0,,0.0,12715.0,1.0,0.0,0.0,,,,,葛,15.0,38.0,1.0
3465,960.0,13.0,,0.0,100394.0,1.0,0.0,0.0,0.0,0.0,,,葛,15.0,38.0,1.0
3466,978.0,29.0,,0.0,100037.0,1.0,0.0,0.0,,,,,耿,15.0,0.0,1.0
3467,,,,0.0,,,0.0,0.0,0.0,0.0,,,耿,15.0,0.0,0.0
3468,978.0,12.0,19523.0,0.0,11966.0,1.0,0.0,0.0,0.0,0.0,,,雷,15.0,37.0,1.0
3469,1028.0,14.0,,0.0,100334.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
3470,992.0,14.0,,0.0,13897.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
3471,1009.0,13.0,,0.0,13359.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
3472,962.0,24.0,,0.0,100357.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,81.0,0.0
3473,1166.0,5.0,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,1196.0,1211.0,李,15.0,15.0,1.0
3474,915.0,1.0,,0.0,12223.0,1.0,0.0,0.0,915.0,62.0,,,李,7.0,15.0,1.0
3475,,,,0.0,16131.0,1.0,0.0,0.0,0.0,0.0,,,李,7.0,0.0,0.0
3476,1084.0,1.0,,0.0,13943.0,1.0,0.0,0.0,1084.0,52.0,,,李,15.0,15.0,1.0
3477,,,,0.0,16021.0,1.0,0.0,0.0,0.0,0.0,,,李,7.0,15.0,0.0
3479,998.0,19.0,,0.0,100658.0,1.0,0.0,0.0,,85.0,,,李,15.0,28.0,1.0
3480,758.0,1.0,,0.0,14494.0,1.0,0.0,0.0,758.0,57.0,792.0,815.0,李,6.0,81.0,0.0
3481,950.0,1.0,,0.0,100658.0,1.0,0.0,0.0,950.0,56.0,,,李,15.0,15.0,1.0
3482,1133.0,11.0,1119.0,0.0,12715.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
3483,945.0,1.0,,0.0,100409.0,1.0,0.0,0.0,945.0,69.0,,,李,15.0,0.0,1.0
3484,1052.0,5.0,,0.0,12896.0,1.0,0.0,0.0,,80.0,1078.0,1101.0,李,15.0,0.0,1.0
3485,898.0,29.0,,0.0,16114.0,1.0,0.0,0.0,0.0,0.0,,,李,10.0,15.0,0.0
3486,975.0,11.0,3483.0,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
3487,1065.0,1.0,,0.0,11206.0,1.0,0.0,0.0,1065.0,52.0,,,李,15.0,81.0,1.0
3488,959.0,5.0,,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
3489,1043.0,1.0,,0.0,13874.0,1.0,0.0,0.0,1043.0,67.0,,,李,15.0,15.0,1.0
3490,,,,0.0,12706.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
3491,1022.0,14.0,,0.0,13897.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
3492,1054.0,13.0,,0.0,13943.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
3494,992.0,23.0,,0.0,11214.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
3495,1082.0,23.0,,0.0,12876.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
3496,,,,0.0,14494.0,1.0,0.0,0.0,0.0,0.0,,,李,6.0,0.0,0.0
3497,964.0,23.0,,0.0,100597.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
3498,996.0,24.0,,0.0,13344.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
3499,,,,0.0,16027.0,1.0,0.0,0.0,0.0,0.0,,,李,12.0,0.0,0.0
3500,,,,0.0,11263.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
3501,1028.0,12.0,3479.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,28.0,1.0
3502,980.0,12.0,1025.0,0.0,12841.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,101.0,1.0
3503,1028.0,12.0,3479.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,1098.0,1111.0,李,15.0,28.0,1.0
3504,947.0,5.0,,0.0,100062.0,1.0,0.0,0.0,0.0,0.0,976.0,1024.0,李,15.0,15.0,1.0
3505,971.0,1.0,,0.0,100062.0,1.0,0.0,0.0,971.0,89.0,,,李,15.0,15.0,1.0
3506,,,,0.0,14776.0,1.0,0.0,0.0,0.0,0.0,,,李,7.0,0.0,0.0
3507,941.0,13.0,,0.0,11273.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,28.0,0.0
3508,,,,0.0,16027.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
3509,996.0,1.0,,0.0,100658.0,1.0,0.0,0.0,996.0,52.0,,,李,15.0,28.0,0.0
3510,1047.0,1.0,,0.0,12724.0,1.0,0.0,0.0,1047.0,75.0,,,李,15.0,15.0,1.0
3511,,,,0.0,16157.0,1.0,0.0,0.0,0.0,0.0,,,李,6.0,15.0,0.0
3512,1012.0,5.0,,0.0,13943.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
3513,1009.0,1.0,,0.0,100055.0,1.0,0.0,0.0,1009.0,51.0,,,李,15.0,0.0,1.0
3514,1052.0,5.0,,0.0,13897.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
3515,997.0,5.0,,0.0,11725.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
3516,,,,0.0,100577.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
3517,1122.0,1.0,,0.0,13943.0,1.0,0.0,0.0,1122.0,77.0,,,李,15.0,15.0,1.0
3518,1012.0,11.0,1101.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
3519,1012.0,11.0,1101.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
3520,1073.0,11.0,3489.0,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,1120.0,,李,15.0,15.0,1.0
3521,1115.0,1.0,,0.0,12762.0,1.0,0.0,0.0,1115.0,55.0,,,李,15.0,0.0,1.0
3522,1136.0,1.0,,0.0,12762.0,1.0,0.0,0.0,1136.0,84.0,,,李,15.0,0.0,1.0
3523,1181.0,5.0,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
3524,989.0,11.0,1079.0,0.0,11903.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
3525,1181.0,5.0,,0.0,13874.0,1.0,0.0,0.0,,75.0,1211.0,1241.0,李,15.0,15.0,1.0
3527,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
3528,1002.0,1.0,,0.0,11247.0,1.0,0.0,0.0,1002.0,58.0,,,李,15.0,0.0,1.0
3529,727.0,1.0,,0.0,14494.0,1.0,0.0,0.0,727.0,67.0,,,李,6.0,101.0,0.0
3530,,,,0.0,100494.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
3531,1011.0,21.0,,0.0,13359.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
3532,1115.0,11.0,7043.0,0.0,13897.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
3533,1137.0,22.0,13013.0,0.0,12914.0,1.0,0.0,0.0,,77.0,,1206.0,李,15.0,0.0,1.0
3534,1142.0,5.0,,0.0,12914.0,1.0,0.0,0.0,0.0,0.0,1172.0,,李,15.0,0.0,1.0
3535,1169.0,5.0,,0.0,13870.0,1.0,0.0,0.0,0.0,0.0,1199.0,,李,15.0,15.0,1.0
3536,983.0,12.0,1034.0,0.0,13943.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
3537,988.0,1.0,,0.0,100658.0,1.0,0.0,0.0,988.0,51.0,,,李,15.0,0.0,1.0
3538,1088.0,29.0,,0.0,100577.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
3539,1112.0,1.0,,0.0,100584.0,1.0,0.0,0.0,1112.0,73.0,,,李,15.0,28.0,1.0
3540,949.0,1.0,,0.0,3241.0,1.0,0.0,0.0,949.0,55.0,949.0,1003.0,李,15.0,15.0,1.0
3541,965.0,1.0,,0.0,11795.0,1.0,0.0,0.0,965.0,49.0,,,李,15.0,15.0,1.0
3542,,,,0.0,12709.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
3543,1013.0,1.0,,0.0,100658.0,1.0,0.0,0.0,1013.0,48.0,,,李,15.0,15.0,1.0
3544,983.0,13.0,,0.0,100339.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,81.0,1.0
3545,1044.0,1.0,,0.0,12833.0,1.0,0.0,0.0,1044.0,86.0,,,李,15.0,15.0,1.0
3546,1001.0,28.0,3507.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,28.0,0.0
3547,927.0,14.0,,0.0,14748.0,1.0,0.0,0.0,0.0,0.0,,,李,11.0,15.0,0.0
3548,955.0,5.0,,0.0,15891.0,1.0,0.0,0.0,0.0,0.0,975.0,,李,10.0,15.0,1.0
3549,982.0,5.0,,0.0,11143.0,1.0,0.0,0.0,,62.0,1012.0,,李,15.0,15.0,1.0
3550,1070.0,13.0,,0.0,12435.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
3551,937.0,1.0,,0.0,14793.0,1.0,0.0,0.0,937.0,42.0,959.0,976.0,李,10.0,15.0,1.0
3552,1086.0,1.0,,0.0,13943.0,1.0,0.0,0.0,1086.0,65.0,,,李,15.0,15.0,1.0
3553,992.0,23.0,,0.0,100547.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,81.0,0.0
3554,982.0,14.0,19591.0,0.0,13874.0,1.0,0.0,0.0,,44.0,,,李,15.0,15.0,1.0
3555,818.0,12.0,15160.0,0.0,14758.0,1.0,0.0,0.0,0.0,0.0,,,李,6.0,81.0,0.0
3556,990.0,1.0,,0.0,11206.0,1.0,0.0,0.0,990.0,70.0,,,梁,15.0,1.0,1.0
3557,1104.0,27.0,3565.0,0.0,11206.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,1.0,0.0
3558,1126.0,11.0,1134.0,0.0,12811.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,0.0,0.0
3559,993.0,11.0,1133.0,0.0,11206.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,1.0,0.0
3560,1060.0,12.0,18251.0,0.0,11206.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,1.0,0.0
3561,1061.0,11.0,18250.0,0.0,11206.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,1.0,0.0
3562,1060.0,12.0,18251.0,0.0,11206.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,1.0,0.0
3563,1056.0,11.0,18246.0,0.0,11206.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,1.0,0.0
3564,933.0,13.0,,0.0,14879.0,1.0,0.0,0.0,0.0,0.0,,,梁,7.0,1.0,1.0
3565,1044.0,1.0,,0.0,11206.0,1.0,0.0,0.0,1044.0,73.0,,,梁,15.0,1.0,1.0
3566,,,,0.0,,,0.0,0.0,0.0,0.0,,,梁,15.0,1.0,0.0
3567,962.0,24.0,,0.0,,,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
3568,1021.0,1.0,,0.0,13920.0,1.0,0.0,0.0,1021.0,71.0,,,林,15.0,0.0,1.0
3569,1121.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,63.0,1151.0,,林,15.0,0.0,1.0
3570,1057.0,12.0,1171.0,0.0,13871.0,1.0,0.0,0.0,0.0,0.0,,1103.0,林,15.0,0.0,1.0
3571,996.0,13.0,,0.0,100181.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
3572,1121.0,5.0,,0.0,100022.0,1.0,0.0,0.0,0.0,0.0,1151.0,,林,15.0,0.0,1.0
3573,1131.0,27.0,1154.0,0.0,100531.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
3574,1140.0,1.0,,0.0,100584.0,1.0,0.0,0.0,1140.0,79.0,,,林,15.0,0.0,1.0
3575,1123.0,21.0,,0.0,13876.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
3576,1012.0,5.0,,0.0,100181.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
3577,1035.0,5.0,,0.0,12724.0,1.0,0.0,0.0,0.0,65.0,1065.0,,凌,15.0,0.0,1.0
3578,1054.0,13.0,,0.0,12715.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
3579,1069.0,1.0,,0.0,12833.0,1.0,0.0,0.0,1069.0,50.0,,,劉,15.0,17.0,1.0
3580,1019.0,1.0,,0.0,100658.0,1.0,0.0,0.0,1019.0,50.0,,,劉,15.0,17.0,1.0
3581,1079.0,12.0,3583.0,0.0,100424.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,51.0,0.0
3582,1079.0,12.0,3583.0,0.0,100424.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,51.0,0.0
3583,1049.0,5.0,,0.0,100424.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,51.0,1.0
3584,1062.0,11.0,16618.0,0.0,12716.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,17.0,0.0
3585,962.0,5.0,,0.0,11927.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
3586,1019.0,5.0,,0.0,13871.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
3587,1077.0,1.0,,0.0,12716.0,1.0,0.0,0.0,1077.0,62.0,,,劉,15.0,17.0,0.0
3588,985.0,11.0,1240.0,0.0,11927.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
3589,905.0,14.0,,0.0,15923.0,1.0,0.0,0.0,0.0,0.0,,,劉,9.0,0.0,0.0
3590,1020.0,1.0,,0.0,100667.0,1.0,0.0,0.0,1020.0,53.0,,,劉,15.0,17.0,1.0
3591,1205.0,29.0,,0.0,18935.0,1.0,0.0,0.0,,,,,劉,15.0,51.0,1.0
3592,985.0,11.0,1240.0,0.0,11927.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
3593,,,,0.0,100424.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,51.0,1.0
3594,1091.0,5.0,,0.0,12716.0,1.0,0.0,0.0,,83.0,,,劉,15.0,17.0,1.0
3595,1187.0,1.0,,0.0,100531.0,1.0,0.0,0.0,1187.0,83.0,,,劉,15.0,0.0,1.0
3596,1189.0,1.0,,0.0,100531.0,1.0,0.0,0.0,1189.0,58.0,,,劉,15.0,0.0,1.0
3597,1055.0,1.0,,0.0,12716.0,1.0,0.0,0.0,1055.0,85.0,,,劉,15.0,17.0,1.0
3598,962.0,1.0,,0.0,12217.0,1.0,0.0,0.0,962.0,60.0,,,劉,15.0,21.0,1.0
3599,1046.0,5.0,,0.0,100080.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
